60	0	1	0	0	0	0	0	0	0	0	0	0
71	0	0	0	0	0	0	0	0	1	5	0	0
63	0	0	0	0	0	0	0	1	0	4	0	0
74	0	0	0	0	0	0	0	0	0	5	0	0
60	0	0	0	0	0	0	0	0	0	1	0	0
53	0	0	0	0	0	0	0	0	1	3	0	0
59	0	0	0	0	0	0	0	0	0	0	0	0
55	1	0	0	0	0	0	0	0	1	2	0	0
53	0	0	0	0	0	0	0	0	1	0	0	0
61	0	0	0	0	0	0	0	0	2	4	0	0
54	0	0	0	0	0	0	0	0	0	1	0	0
53	0	0	0	0	0	0	0	0	0	4	0	0
51	0	0	0	0	0	0	0	3	0	1	0	0
40	0	0	0	0	0	0	0	0	2	4	0	0
67	0	0	0	0	0	0	0	0	4	1	0	0
66	0	0	0	0	0	0	0	0	1	1	0	0
43	0	0	0	0	0	0	0	2	0	3	0	0
71	0	0	0	0	0	0	0	0	1	1	0	0
59	0	0	0	0	0	0	0	0	0	7	0	1
72	0	0	0	0	0	0	0	1	0	5	0	0
54	0	0	0	0	0	0	0	0	0	1	0	0
69	0	0	0	0	0	0	0	1	2	2	0	0
66	0	0	0	0	0	0	0	0	0	5	0	0
58	0	0	0	0	0	0	0	0	1	4	0	0
52	0	0	0	0	0	0	0	1	2	1	0	0
58	0	0	0	0	0	0	0	2	0	2	0	0
