3821078	535311	1265226	1337507	1886852	728996	92090	93653	69192	42855	24666	17591	84984
3655664	747767	782596	1369728	1610511	1292536	72779	131690	111208	103859	66170	23235	32267
3191521	543040	2002099	621420	809785	773509	88324	116513	100231	94022	82911	86863	1489766
3623593	1059706	1128473	654226	1567902	390798	283050	239488	176841	121769	69272	39699	645186
4164263	919237	851333	1014755	1136947	331398	218465	173442	136753	110204	70986	43536	828682
9607252	24	1796	44167	4133	8367	15370	27937	67744	97528	24466	21523	79694
9607142	7	1500	44253	3873	8298	15330	28482	68007	97012	24763	21316	80018
9602557	21	1733	44924	4364	8870	15976	29019	69167	96179	24834	21904	80453
9605427	15	1600	44536	4186	8898	16012	28006	67597	97370	24661	21630	80063
9605491	21	1623	44456	4027	8650	15665	28900	67838	96937	24869	21216	80308
9604485	14	1495	44690	4285	9091	16087	28519	67105	97624	24806	21553	80246
9604631	17	1622	44611	4196	8854	15824	28522	68421	96473	25201	21500	80128
9598920	15	1751	45532	4456	9399	16556	29471	69934	95830	25009	21912	81215
9600773	19	1739	45181	4492	9254	16373	29240	68614	96168	25394	21880	80873
9598276	18	1781	45606	4659	9463	17135	29817	68562	96271	25344	21763	81306
8934938	132404	245624	67297	27924	46058	53094	58847	93349	146409	57664	40929	95472
2867536	1391704	2452221	296145	246033	389714	379034	312700	314763	606691	334319	205299	203852
2543582	1282291	2268573	533977	693424	1104192	300351	269734	227874	321032	177773	110342	166859
3865338	518643	1238844	1360516	1906684	701673	89266	89373	65932	40491	23555	16518	83167
3625945	761561	786430	1358615	1588156	1325144	73903	135711	113989	107340	67652	23687	31876
3197656	546416	2007700	608917	816712	748091	92598	116744	100651	94265	82812	87427	1500012
3619386	1061578	1127588	659904	1564521	390849	283321	238390	175808	121966	69236	39917	647536
4290875	893843	829779	1000580	1104319	322482	213677	168348	133299	107558	68412	42628	824200
9607713	24	1927	44121	4109	8499	15318	28078	66933	97357	24779	21508	79634
9608609	7	1557	44069	3959	8421	15212	27944	66793	97567	24799	21388	79675
9605033	21	1700	44533	3989	8898	15633	28732	67964	96559	24963	21700	80275
9609060	15	1539	43997	4051	8678	15089	27481	66383	98026	24782	21310	79589
9607786	19	1550	44148	4166	8539	15481	27943	67193	97415	24586	21342	79832
9605708	14	1544	44468	4130	8991	15778	28464	66856	97992	24589	21529	79937
9607262	17	1511	44270	4039	8769	15496	28187	66675	98031	24573	21340	79830
9604787	15	1601	44662	4170	8792	15949	28417	68195	97020	24601	21355	80437
9605985	18	1519	44462	4178	8839	15814	28537	66991	97015	24988	21713	79942
9604487	17	1658	44653	4384	8852	16051	28172	68023	96937	25118	21511	80137
9589246	16	2294	46918	5560	11065	18217	31400	68692	96075	26002	22093	82423
2946740	1375268	2422331	292532	244856	382495	374346	309708	311292	600737	331077	205197	203446
2621918	1307924	2300879	493030	598817	946519	314541	279290	244899	380835	208638	129700	173012
3565691	628679	1415287	1220759	1757565	898704	113668	115102	84624	52802	30518	20303	96299
3805268	674064	762359	1425602	1699315	1148990	64164	118948	98282	91340	58241	20657	32778
3160237	531541	1968597	681391	800999	884274	67547	106635	96291	96378	85411	86651	1434052
3629713	1057777	1135508	643479	1570610	386350	288958	239674	177834	120566	66017	39410	644108
3625976	1011588	952201	1078881	1270026	365773	240531	189867	144312	109141	73656	44594	893454
9603977	105	3653	44558	4744	8614	15698	27762	66281	97817	24917	21611	80264
9610811	8	1421	43772	3846	8122	14913	27801	66412	97834	24524	21251	79285
9607252	19	1664	44208	3971	8632	15329	27971	67537	97635	24462	21552	79769
9610591	14	1492	43803	4030	8303	15057	27540	65970	97955	24561	21318	79367
9609567	18	1451	43907	3915	8400	14704	27966	67185	97647	24540	21261	79439
9607733	18	1568	44184	3998	8772	15722	27828	66503	97867	24748	21595	79464
9609981	13	1463	43873	4102	8513	14757	27562	66524	98202	24402	21130	79479
9608128	17	1683	44140	3980	8553	15677	27718	66770	97346	24736	21432	79820
9609853	18	1457	43901	4075	8298	15144	27647	66276	97969	24630	21295	79437
9606812	16	1670	44326	4206	8679	15761	28019	67152	97405	24780	21088	80087
9599638	17	1876	45378	4711	9386	16798	29535	67600	96844	25489	21628	81102
4387885	1076833	1889376	243508	195393	300930	298525	250920	259229	491457	265206	162891	177850
2768151	1362062	2356494	421097	418520	639203	346350	297839	276891	493825	271675	163630	184266
2979211	842421	1761068	948830	1464204	1285295	161308	165519	121917	76435	43898	29292	120603
4156707	504871	716345	1557571	1934491	786121	44053	80745	67275	62482	39710	14789	34841
3282997	679062	1670877	916976	1012976	1236081	69884	130570	111013	109467	82064	59234	638801
